Company,Job,Listing Date,Location,Work Type,Teaser job,Job ID,Classification,Sub Classification,Job_URL,Classification_encoded,Cluster
Restok Jaya Indonesia,Sales provider MyRepublic,24 hari yang lalu,"Makassar, Sulawesi Selatan",Kontrak,Memasarkan produk provider internet dari MyRepublic Sinarmas grup.,81196484,Ritel & Produk Konsumen,Asisten Ritel,https://id.jobstreet.com/id/job/81196484,21,2
,Mekanik Excavator,23 hari yang lalu,"Maros, Sulawesi Selatan",Full time,"- Siap ditempatkan diwilayah Kerja PT.Prasetya Japar (Site Semen Tonasa Pangkep & Semen Bosowa Maros)
- Gaji yang diperoleh sesuai Skill yang dimiliki",81241579,Teknik,Teknik Mesin,https://id.jobstreet.com/id/job/81241579,24,2
Kawan Lama,Sales Executive / Pramuniaga,5 hari yang lalu,"Wara, Sulawesi Selatan",Full time,"Sebagai Sales Executive/Pramuniaga, Anda bertanggung jawab memberikan pelayanan terbaik kepada customer. Peran Anda tidak hanya berfokus pada penju...",81652218,Ritel & Produk Konsumen,Asisten Ritel,https://id.jobstreet.com/id/job/81652218,21,2
Persolkelly,Operational Manager - Retail - Makassar (ID: 665416),16 hari yang lalu,"Makassar, Sulawesi Selatan",Full time,"PERSOLKELLY Indonesia is currently assisting one of our client, a Retail Gadget & Accesories, who is looking for an Operational Manager.",81419471,Ritel & Produk Konsumen,Lainnya,https://id.jobstreet.com/id/job/81419471,21,2
,Laboratory Research Assistant (Casual),11 hari yang lalu,Sulawesi Selatan,Paruh waktu,The Revitalising Informal Settlements and their Environments (RISE) programme aims to demonstrate a new approach to water and sanitation management...,81544210,Sains & Teknologi,Jasa Laboratorium & Teknis,https://id.jobstreet.com/id/job/81544210,22,2
Tiga Mutiara Sakti,Sales Supervisor,16 hari yang lalu,"Palopo, Sulawesi Selatan",Kontrak,Aktif di lapangan,81418280,Ritel & Produk Konsumen,Manajemen – Area/Multi-lokasi,https://id.jobstreet.com/id/job/81418280,21,2
,Technical Support Intern (Remote),15 hari yang lalu,"Makassar, Sulawesi Selatan",Full time,https://salesautomators.com/#about,81468740,Teknologi Informasi & Komunikasi,Meja Bantuan & Dukungan IT,https://id.jobstreet.com/id/job/81468740,25,2
Kurniawan Group,Assistant HRGA Manager,23 hari yang lalu,"Makassar, Sulawesi Selatan",Full time,"Kompensasi dan Benefit yang menarik, di dukung dengan lingkungan kerja yang sehat serta tim kerja yang saling mendukung",81246066,Sumber Daya Manusia & Perekrutan,Konsultasi & HR Umum,https://id.jobstreet.com/id/job/81246066,23,2
Catur Putraharmonis,SALES REPRESENTATIVE,10 hari yang lalu,"Makassar, Sulawesi Selatan",Full time,Melakukan proses penjualan / taking order secara langsung kepada customer Melakukan kunjungan ke customer untuk Analisa kondisi lapangan...,81556863,Ritel & Produk Konsumen,Asisten Ritel,https://id.jobstreet.com/id/job/81556863,21,2
,Sales Executive,4 hari yang lalu,Sulawesi Selatan,Full time,Bertemu dengan klien secara virtual atau selama kunjungan penjualan - Mendemonstrasikan dan mempresentasikan produk - Mendirikan bisnis baru - Meme...,81703563,Ritel & Produk Konsumen,Asisten Ritel,https://id.jobstreet.com/id/job/81703563,21,2
Kurniawan Group,Engineer,18 hari yang lalu,"Makassar, Sulawesi Selatan",Full time,Mengawasi dan memelihara mesin serta peralatan produksi di pabrik botol plastik.,81359585,Teknik,Teknik Mesin,https://id.jobstreet.com/id/job/81359585,24,2
Pengiklan Anonim,Estate Manager - Makassar,16 hari yang lalu,"Makassar, Sulawesi Selatan",Full time,"Estate Manager plays crucial role in ensuring the company's assets are effectively managed,maintained & aligned with organization's overall objectives",81429480,Real Estat & Properti,"Penjualan Komersil, Penyewaan & Manajemen Properti",https://id.jobstreet.com/id/job/81429480,20,2
,Mekanik,2 hari yang lalu,"Makassar, Sulawesi Selatan",Kontrak,Menjaga alat untuk tetap berfungsi Melakukan pemeliharan mesin Melakukan perbaikan jika ada mesin yang rusak menentukan tingkat kerusakan Serta mel...,81748367,Teknik,Teknik Elektro/Elektronik,https://id.jobstreet.com/id/job/81748367,24,2
Tiga Mutiara Sakti,Sales Supervisor,7 hari yang lalu,"Pinrang, Sulawesi Selatan",Kontrak,Aktif di lapangan,81631562,Ritel & Produk Konsumen,Manajemen – Area/Multi-lokasi,https://id.jobstreet.com/id/job/81631562,21,2
Asaba,Sales Executive,2 hari yang lalu,"Makassar, Sulawesi Selatan",Full time,Bertemu dengan klien secara virtual atau selama kunjungan penjualan - Mendemonstrasikan dan mempresentasikan produk - Mendirikan bisnis baru - Meme...,81748339,Ritel & Produk Konsumen,Asisten Ritel,https://id.jobstreet.com/id/job/81748339,21,2
Micro Madani Institute,Human Resource Business Partner (HRBP) Officer,25 hari yang lalu,Sulawesi Selatan,Full time,"Melaksanakan proses pencarian kandidat
Melakukan proses perjanjian kerja karyawan baru, kerjasama dengan sekolah, Universitas, Instansi dan Lembaga",81195742,Sumber Daya Manusia & Perekrutan,Konsultasi & HR Umum,https://id.jobstreet.com/id/job/81195742,23,2
FKS Group,Food Sales Department Head (Makassar),17 hari yang lalu,"Makassar, Sulawesi Selatan",Full time,"Memonitor, mengelola, mengevaluasi dan memberikan rekomendasi terkait aktivitas penjualan di area cabang untuk mencapai target yang telah ditetapkan.",81395072,Ritel & Produk Konsumen,Asisten Ritel,https://id.jobstreet.com/id/job/81395072,21,2
PT. Rekayasa Tata Udara,Human Capital Staff (Makassar),10 hari yang lalu,"Makassar, Sulawesi Selatan",Full time,"Bertanggung jawab dalam hal kepegawaian yaitu payroll, manajemen SDM, Absensi Perjanjian kerja, rekrutmen karyawan baru dan onboarding karyawan baru.",81565700,Sumber Daya Manusia & Perekrutan,Konsultasi & HR Umum,https://id.jobstreet.com/id/job/81565700,23,2
Eigerindo Multi Product Industry,LADP (Leader Acceleration Development Program),24 hari yang lalu,"Makassar, Sulawesi Selatan",Full time,LEADER ACCELERATION DEVELOPMENT PROGRAM,81212350,Ritel & Produk Konsumen,Manajemen – Toko,https://id.jobstreet.com/id/job/81212350,21,2
Sinar Sosro,Human Capital Staff - Wilayah Makassar,19 hari yang lalu,"Makassar, Sulawesi Selatan",Full time,"Human Capital, Staff, Makassar",81320961,Sumber Daya Manusia & Perekrutan,Konsultasi & HR Umum,https://id.jobstreet.com/id/job/81320961,23,2
Yamaha Motor,19. AREA SERVICE DEVELOPMENT (PENEMPATAN : MAKASSAR),30+ hari yang lalu,"Makassar, Sulawesi Selatan",Full time,"Melakukan proses analisa kebutuhan jaringan per area MD (Main Dealer)
Melakukan proses pemilihan kandidat jaringan yang akan di set up & renovasi s...",81011442,Teknik,Teknik Otomotif,https://id.jobstreet.com/id/job/81011442,24,2
Cendana Samudra Mas,Sales Bahan Bangunan,25 hari yang lalu,"Makassar, Sulawesi Selatan",Kontrak,Melakukan kegiatan Sales,81168207,Ritel & Produk Konsumen,Asisten Ritel,https://id.jobstreet.com/id/job/81168207,21,2
,Technical Support,30+ hari yang lalu,"Makassar, Sulawesi Selatan",Full time,"01 Januari 2025 sd 31 Maret 2025
0 Tahun Pengalaman Kerja",81089989,Teknologi Informasi & Komunikasi,Meja Bantuan & Dukungan IT,https://id.jobstreet.com/id/job/81089989,25,2
Tirtakencana Tatawarna,Branch Manager (All Area Indonesia),18 hari yang lalu,Sulawesi Selatan,Full time,"Pendidikan minimal S1. Memiliki pengalaman minimal 4 tahun dalam bidang FMCG Memiliki kemampuan komputerisasi (Microsoft Word, Excel).",81358248,Ritel & Produk Konsumen,Manajemen – Area/Multi-lokasi,https://id.jobstreet.com/id/job/81358248,21,2
Sinar Meadow International Indonesia,HEAD OF AREA ( MAKASAR ),9 hari yang lalu,"Makassar, Sulawesi Selatan",Full time,"Responsibility : Achievement of monthly sales consistent with budget objectives, inclusive of gross margin returns in target area (Makassar)...",81588779,Ritel & Produk Konsumen,Asisten Ritel,https://id.jobstreet.com/id/job/81588779,21,2
,human capital/hrd,28 hari yang lalu,"Sidenreng Rappang, Sulawesi Selatan",Full time,"Bergabung dengan tim SDM inovatif di perusahaan ritel terkemuka! Pertumbuhan karier, kompensasi kompetitif dan lingkungan kolaboratif.",81117652,Sumber Daya Manusia & Perekrutan,Konsultasi & HR Umum,https://id.jobstreet.com/id/job/81117652,23,2
Berill Jaya Sejahtera,Supervisor Sales Merchandiser,23 hari yang lalu,"Makassar, Sulawesi Selatan",Full time,Mempunyai pengalaman di produk Sembako/FMCG lebih disukai.,81258231,Ritel & Produk Konsumen,Merchandiser,https://id.jobstreet.com/id/job/81258231,21,2
Asia Bandar Alam,Beauty Advisor- Makassar,19 hari yang lalu,"Makassar, Sulawesi Selatan",Paruh waktu,Beauty Advisor (BA) / SPG / SPB Menjual produk sesuai dengan SOP Melayani customer dengan baik Bertanggung jawab dengan kebersihan store...,81332587,Ritel & Produk Konsumen,Asisten Ritel,https://id.jobstreet.com/id/job/81332587,21,2
Frisian Flag,Associate Business Manager - Special Channel (Food Service) - Makassar,19 hari yang lalu,"Makassar, Sulawesi Selatan",Full time,"This role will be in charge to expand our food service business in Sulawesi, home based in Makassar.",81337372,Ritel & Produk Konsumen,Asisten Ritel,https://id.jobstreet.com/id/job/81337372,21,2
,HCGA MANAGER,23 hari yang lalu,"Makassar, Sulawesi Selatan",Full time,"Posisi ini menawarkan kesempatan untuk bekerja dengan tim yang dinamis, dan membangun lingkungan kerja yang inovatif serta kolaboratif",81252356,Ritel & Produk Konsumen,Manajemen – Toko,https://id.jobstreet.com/id/job/81252356,21,2
MR.DIY,Store Crew,12 hari yang lalu,"Bulukumba, Sulawesi Selatan",Full time,Deskripsi Pekerjaan : Memastikan kepuasan konsumen dengan menyajikan pelayanan prima saat konsumen datang dan membeli produk MR DIY. Melakukan penj...,81538609,Ritel & Produk Konsumen,Asisten Ritel,https://id.jobstreet.com/id/job/81538609,21,2
Duta Abadi Primantara,Sales Promotion (SPG),1 hari yang lalu,"Makassar, Sulawesi Selatan",Full time,"mempromosikan dan menjual produk kepada pelanggan secara langsung, memberikan informasi terkait produk, serta meningkatkan minat beli konsumen.",81738243,Ritel & Produk Konsumen,Asisten Ritel,https://id.jobstreet.com/id/job/81738243,21,2
Brinks Solutions Indonesia,Second Level Maintenance (SLM) - Managed Service,2 hari yang lalu,"Makassar, Sulawesi Selatan",Kontrak,"SLM is a professional maintenance task that involves repairs, replacements, and fine-tuning.",81718612,Teknik,Teknik Lapangan,https://id.jobstreet.com/id/job/81718612,24,2
,Sales Promotion Gril,9 hari yang lalu,"Makassar, Sulawesi Selatan",Full time,Jadilah bagian dari tim SPG kami yang berdedikasi dan bersemangat!,81576239,Ritel & Produk Konsumen,Asisten Ritel,https://id.jobstreet.com/id/job/81576239,21,2
,Sales Canvasser,2 hari yang lalu,Sulawesi Selatan,Kontrak,"Bekerja mobile, mengunjungi outlet2 yang sudah bekerja sama dengan perusahaan",81716599,Ritel & Produk Konsumen,Asisten Ritel,https://id.jobstreet.com/id/job/81716599,21,2
Planet Selancar Mandiri,Cashier,12 hari yang lalu,"Makassar, Sulawesi Selatan",Kontrak,Menerima pembayaran dan pengembalian uang customer - Melakukan cek uang - Mengelola keluar masuk uang harian - Membuat laporan harian - Pria/Wanita...,81538900,Ritel & Produk Konsumen,Asisten Ritel,https://id.jobstreet.com/id/job/81538900,21,2
Centrepark Citra Corpora,"Regional HC Supervisor - Area Kalimantan, Sulawesi, Maluku, Papua",4 hari yang lalu,"Makassar, Sulawesi Selatan",Kontrak,"Regional Human Capital Supervisor. Area : Kalimantan, Sulawesi, Maluku dan Papua",81660389,Ritel & Produk Konsumen,Manajemen – Area/Multi-lokasi,https://id.jobstreet.com/id/job/81660389,21,2
Semesta Raya Creations,SUPERVISOR TECHNICAL (OTOGARD),25 hari yang lalu,"Makassar, Sulawesi Selatan",Full time,provide opportunities to learn and develop,81186068,Teknik,Teknik Otomotif,https://id.jobstreet.com/id/job/81186068,24,2
,supervisor restoran,10 hari yang lalu,"Makassar, Sulawesi Selatan",Full time,1. memimpin staff restoran 2. mengontrol dan mengevaluasi kinerja staff 3. mengawasi jalannya SOP 4. Mengecek Persediaan Bahan dan Inventaris Resto...,81598971,Ritel & Produk Konsumen,Manajemen – Toko,https://id.jobstreet.com/id/job/81598971,21,2
,Sales Area,14 hari yang lalu,"Makassar, Sulawesi Selatan",Full time,Menangani penjualan dalam rangka peningkatan omzet & profit serta pelanggan loyal perusahaan,81473723,Ritel & Produk Konsumen,Asisten Ritel,https://id.jobstreet.com/id/job/81473723,21,2
,Mechanical Engineer,26 hari yang lalu,"Makassar, Sulawesi Selatan",Kasual,Berkomunikasi dengan pelanggan dan mengunjungi berbagai jenis pabrik,81156563,Teknik,Teknik Mesin,https://id.jobstreet.com/id/job/81156563,24,2
Diwan Gadingmas,Engineer Elektrikal,24 hari yang lalu,"Makassar, Sulawesi Selatan",Full time,Pemeliharaan peralatan dan jaringan listrik tegangan rendah,81209803,Teknik,Teknik Elektro/Elektronik,https://id.jobstreet.com/id/job/81209803,24,2
,Sales  (General Trade),11 hari yang lalu,"Makassar, Sulawesi Selatan",Kontrak,Melakukan pencatatan dan memastikan stok barang di outlet/toko serta melakukan penawaran penambahan stok - Mencari toko/outlet baru untuk menawarka...,81569213,Ritel & Produk Konsumen,Asisten Ritel,https://id.jobstreet.com/id/job/81569213,21,2
Borwita Citra Prima,SALES SUPERVISOR,30+ hari yang lalu,"Wara, Sulawesi Selatan",Full time,"Mempunyai pengalaman sebagai supervisor sales minimal 1 tahun (Diutamakan dari distributor FMCC)
Mempunyai SIM A dan SIM C
Jujur dan berintegritas
...",80949565,Ritel & Produk Konsumen,Manajemen – Area/Multi-lokasi,https://id.jobstreet.com/id/job/80949565,21,2
,Sales Executive,2 hari yang lalu,"Pinrang, Sulawesi Selatan",Full time,Bertemu dengan klien secara virtual atau selama kunjungan penjualan - Mendemonstrasikan dan mempresentasikan produk - Mendirikan bisnis baru - Meme...,81747811,Ritel & Produk Konsumen,Asisten Ritel,https://id.jobstreet.com/id/job/81747811,21,2
PT Putrateja Sempurna,PIC Store,24 hari yang lalu,"Makassar, Sulawesi Selatan",Full time,"Menempati posisi PIC Store bertanggung jawab untuk mengelola operasional harian toko, memastikan pelayanan pelanggan yang optimal & mencapai target",81224155,Ritel & Produk Konsumen,Manajemen – Toko,https://id.jobstreet.com/id/job/81224155,21,2
CV Ruang Karya Indonesia,Junior People Development,10 hari yang lalu,"Makassar, Sulawesi Selatan",Kontrak,"Junior People Development berperan mendukung pengembangan karyawan melalui pelatihan, evaluasi, dan pengelolaan talenta untuk kemajuan perusahaan.",81554104,Sumber Daya Manusia & Perekrutan,Pengembangan Organisasi,https://id.jobstreet.com/id/job/81554104,23,2
,Maintenance Staff,9 hari yang lalu,"Makassar, Sulawesi Selatan",Full time,"Diperlukan 2-3 tahun pengalaman kerja yang relevan untuk posisi ini Pelamar harus memiliki KTP Gaji yang diinginkan: $2,500,000 - $4,000,000 per bu...",81583009,Teknik,Pemeliharaan,https://id.jobstreet.com/id/job/81583009,24,2
Agro Boga Utama,"STORE HEAD (PARE-PARE, SULAWESI SELATAN)",10 hari yang lalu,Sulawesi Selatan,Full time,1. Area Sales : - Menjalankan target sales bulanan yang ditetapkan perusahaan - Melakukan kunjungan ke pelanggan maupun prospek - Bertanggung jawab...,81599552,Ritel & Produk Konsumen,Manajemen – Area/Multi-lokasi,https://id.jobstreet.com/id/job/81599552,21,2
,Sales Officer,1 hari yang lalu,"Maros, Sulawesi Selatan",Full time,"Sales Officer Mekarsari ditempatkan di Bank BUMN dan menjual Produk antara lain :
1. Menjual Produk Kredit kepada ASN / TNI / POLRI 5 Tahun menjela...",81745338,Ritel & Produk Konsumen,Asisten Ritel,https://id.jobstreet.com/id/job/81745338,21,2
,Merchandiser,2 hari yang lalu,"Makassar, Sulawesi Selatan",Kontrak,"Merencanakan dan mengembangkan strategi merchandising yang menyeimbangkan harapan pelanggan dan tujuan perusahaan - Menganalisis angka penjualan, r...",81747793,Ritel & Produk Konsumen,Merchandiser,https://id.jobstreet.com/id/job/81747793,21,2
Catur Putraharmonis,SALES SUPERVISOR,10 hari yang lalu,"Makassar, Sulawesi Selatan",Full time,Kualifikasi Umum: Memiliki jiwa kepemimpinan dan mampu memimpin tim dalam mencapai target yang diharapkan Memiliki kemampuan analisa dan strategi...,81556662,Ritel & Produk Konsumen,Manajemen – Departemen/Asisten,https://id.jobstreet.com/id/job/81556662,21,2
Agro Boga Utama,STORE HEAD (Meat N Fresh Sulawesi Selatan),10 hari yang lalu,"Pare-Pare, Sulawesi Selatan",Full time,"PT ABU merupakan perusahaan distribusi rantai dingin yang menyediakan berbagai produk beku seperti daging, seafood, kentang, dan lain-lain.",81554877,Ritel & Produk Konsumen,Manajemen – Toko,https://id.jobstreet.com/id/job/81554877,21,2
,Finance Admin,19 hari yang lalu,"Makassar, Sulawesi Selatan",Full time,"Menyiapkan dan memposting tanda terima, setoran, pesanan pembelian, faktur, pengembalian uang, dan tugas pembukuan standar lainnya - Mengelola piut...",81364356,Ritel & Produk Konsumen,Asisten Ritel,https://id.jobstreet.com/id/job/81364356,21,2
So Good Food,Sales Supervisor (Palopo),15 hari yang lalu,"Palopo, Sulawesi Selatan",Full time,.,81450863,Ritel & Produk Konsumen,Manajemen – Area/Multi-lokasi,https://id.jobstreet.com/id/job/81450863,21,2
MR.DIY,Store Crew,12 hari yang lalu,"Makassar, Sulawesi Selatan",Full time,Deskripsi Pekerjaan : Memastikan kepuasan konsumen dengan menyajikan pelayanan prima saat konsumen datang dan membeli produk MR DIY. Melakukan penj...,81538607,Ritel & Produk Konsumen,Asisten Ritel,https://id.jobstreet.com/id/job/81538607,21,2
Richeese Kuliner Indonesia,Site Acquisition Makassar Area,24 hari yang lalu,"Makassar, Sulawesi Selatan",Full time,"Merencanakan & mengembangkan target lokasi di semua area sesuai dgn area jangkauan, kriteria, waktu & jml yg ditentukan berdasarkan target perusahaan",81210264,Real Estat & Properti,Pengembangan Ritel & Properti,https://id.jobstreet.com/id/job/81210264,20,2
Jiva Agriculture,QC Assistant (Corn),30+ hari yang lalu,"Makassar, Sulawesi Selatan",Full time,"QC Assistant akan menjamin pengukuran mutu hasil panen jagung di gudang dapat dilakukan secara akurat dan lancar.
Peran dan tanggung jawab
- Memaha...",77496272,"Pertanian, Hewan & Konservasi",Perikanan & Akuakultur,https://id.jobstreet.com/id/job/77496272,19,2
Multi Mayaka,Sales Makassar,19 hari yang lalu,"Makassar, Sulawesi Selatan",Full time,Uraian Tugas: Mencari dealer baru Melakukan analisa pasar Meningkatkan penjualan Menjaga kestabilan omset Melakukan perencanaan produk Menyusun...,81335289,Ritel & Produk Konsumen,Asisten Ritel,https://id.jobstreet.com/id/job/81335289,21,2
Buana Finance,RELATIONSHIP OFFICER  (MARKETING ALAT BERAT) - MAKASSAR,12 hari yang lalu,"Makassar, Sulawesi Selatan",Full time,"Menjalin dan membina hubungan kerjasama dengan lessee, baik yang sudah ada maupun yang baru.",81504640,Ritel & Produk Konsumen,Asisten Ritel,https://id.jobstreet.com/id/job/81504640,21,2
Datascrip,Business Executive (Sales Wilayah Makassar),24 hari yang lalu,"Makassar, Sulawesi Selatan",Full time,"Mendistribusikan produk pada area yang telah ditetapkan 
Mencapai target kuota penjualan",81223096,Ritel & Produk Konsumen,Asisten Ritel,https://id.jobstreet.com/id/job/81223096,21,2
,Staff Purchasing (Buyer),24 hari yang lalu,"Makassar, Sulawesi Selatan",Full time,"Nikmati tunjangan komprehensif, pengembangan karier, dan lingkungan kerja yang dinamis sebagai Staff Purchasing di Benteng Baru Prima Perkasa.",81177457,Ritel & Produk Konsumen,Pembelian,https://id.jobstreet.com/id/job/81177457,21,2
Kredivo Group,Area Sales Leader - Makassar,23 hari yang lalu,"Makassar, Sulawesi Selatan",Kontrak,Tanggung jawab: Mensupervisi tim Sales Promotion Memastikan pencapaian target Sales Promotion Membuat strategi untuk mencapai target.,81249286,Ritel & Produk Konsumen,Manajemen – Area/Multi-lokasi,https://id.jobstreet.com/id/job/81249286,21,2
Yamaha Motor,AREA SERVICE DEVELOPMENT,15 hari yang lalu,"Makassar, Sulawesi Selatan",Full time,"S1 Teknik Mesin / Elektro
Memiliki kemampuan komunikasi yang baik",81451137,Teknik,Teknik Otomotif,https://id.jobstreet.com/id/job/81451137,24,2
,Human Resources (HR),14 hari yang lalu,"Makassar, Sulawesi Selatan",Full time,"HR merancang & melaksanakan strategi SDM yang efektif, mulai rekrutmen, pengembangan karyawan, hingga menciptakan budaya perusahaan yang inovatif.",81475084,Sumber Daya Manusia & Perekrutan,Konsultasi & HR Umum,https://id.jobstreet.com/id/job/81475084,23,2
Cendana Samudra Mas,HRD,25 hari yang lalu,"Makassar, Sulawesi Selatan",Full time,"Melakukan proses recruitment dan penilaian kinerja karyawan, Melakukan administrasi HRD, Berkomunikasi dan bekerjasama antar divisi maupun dalam team",81168303,Sumber Daya Manusia & Perekrutan,Konsultasi & HR Umum,https://id.jobstreet.com/id/job/81168303,23,2
Kapal Api Global,"Technician (Jakarta, Makassar, Surabaya) - PT Excelso Multirasa",25 hari yang lalu,"Makassar, Sulawesi Selatan",Full time,"Inspect, analyze, and troubleshoot systems and equipment",81189196,Teknik,Teknik Elektro/Elektronik,https://id.jobstreet.com/id/job/81189196,24,2
,Salesman,13 jam yang lalu,"Makassar, Sulawesi Selatan",Full time,"Bangun hubungan dengan pelanggan, cari peluang baru, capai target, dan kembangkan karier dengan Insentif dan pelatihan menarik!",81749870,Ritel & Produk Konsumen,Asisten Ritel,https://id.jobstreet.com/id/job/81749870,21,2
,Human Resource / HR,26 hari yang lalu,"Wajo, Sulawesi Selatan",Full time,"Anda paham proses REKRUTMEN & TENAGA KERJA?
Mau INCOME MENARIK & Terus Berkembang?
Kami membuka Lowongan di posisi ""HRD & GA Assistant""",81089634,Sumber Daya Manusia & Perekrutan,Manajemen – Internal,https://id.jobstreet.com/id/job/81089634,23,2
CV Midienka Pradana,HRD/HR,2 hari yang lalu,"Makassar, Sulawesi Selatan",Kontrak,Meng-handle SDM dengan baik,81722166,Sumber Daya Manusia & Perekrutan,Konsultasi & HR Umum,https://id.jobstreet.com/id/job/81722166,23,2
China Camc Engineering,BIM Engineer,21 hari yang lalu,"Gowa, Sulawesi Selatan",Full time,Bergabung dengan tim inovatif China CAMC - Nikmati paket remunerasi kompetitif dan kesempatan pengembangan karier.,81297620,Teknik,Drafting Teknik,https://id.jobstreet.com/id/job/81297620,24,2
Korea Tomorrow & Global Indonesia,Area Manager - Makassar,7 hari yang lalu,"Makassar, Sulawesi Selatan",Full time,-,81624854,Ritel & Produk Konsumen,Manajemen – Area/Multi-lokasi,https://id.jobstreet.com/id/job/81624854,21,2
,After Sales Manager,25 hari yang lalu,"Makassar, Sulawesi Selatan",Full time,Placement in Makassar,81192977,Teknik,Teknik Mesin,https://id.jobstreet.com/id/job/81192977,24,2
Carlcare Service Ila,Account Supervisor Sulawesi (Smartphone) - ITEL,26 hari yang lalu,Sulawesi Selatan,Kontrak,-,81144330,Ritel & Produk Konsumen,Manajemen – Area/Multi-lokasi,https://id.jobstreet.com/id/job/81144330,21,2
Astra Otoparts,Mekanik motor dan mobil Jabodetabek Sulawesi Kalimantan,10 hari yang lalu,Sulawesi Selatan,Full time,"Mekanik mobil dan motor yang mampu melakukan operasi bengkel. Gaji kompetitif, Tunjangan dan upgrade skill untuk menunjang kerja.",81552038,Teknik,Teknik Otomotif,https://id.jobstreet.com/id/job/81552038,24,2
Kredivo Group,Sales Area Coordinator - Sulawesi Selatan,12 hari yang lalu,Sulawesi Selatan,Full time,"Area Coordinator would be responsibility to supervise Sales Leader & Sales promotor, ensure that target is achieved and operational running properly",81505253,Ritel & Produk Konsumen,Manajemen – Area/Multi-lokasi,https://id.jobstreet.com/id/job/81505253,21,2
,Sales Motoris,6 hari yang lalu,"Makassar, Sulawesi Selatan",Kontrak,- Melakukan penjualan dan penyebaran produk ke customer baru - Membangun dan menjaga hubungan kekeluargaan yang baik dengan customer - Memberikan p...,81663026,Ritel & Produk Konsumen,Asisten Ritel,https://id.jobstreet.com/id/job/81663026,21,2
Siloam Hospitals Group,Teknisi Elektromedis (Makassar),8 hari yang lalu,"Makassar, Sulawesi Selatan",Full time,Melakukan pemeliharaan dan perbaikan sarana dan prasarana medis yang ada di lingkungan Rumah Sakit sesuai dengan standar yang ditetapkan.,81619974,Teknik,Teknik Elektro/Elektronik,https://id.jobstreet.com/id/job/81619974,24,2
Indosat,"Head of Branch Sales TRI (Bone, South Sulawesi)",22 hari yang lalu,"Bone, Sulawesi Selatan",Full time,To manage sales area performance cooperate with MPC and Lead all resources at sales area level to ensure all running well align to target achievement,81273882,Ritel & Produk Konsumen,Manajemen – Area/Multi-lokasi,https://id.jobstreet.com/id/job/81273882,21,2
Unitama Sari Mas,Territory Sales Supervisor (Area : Makassar),12 hari yang lalu,"Makassar, Sulawesi Selatan",Full time,Memiliki pengalaman sbg sales supervisor/coordinator di area Makassar dan berpengalaman memegang product consumer good,81502877,Ritel & Produk Konsumen,Lainnya,https://id.jobstreet.com/id/job/81502877,21,2
,Procurement Engineer & Translator Bahasa Mandarin采购工程师&中文翻译,15 hari yang lalu,"Makassar, Sulawesi Selatan",Full time,Procurement Engineer采购工程师 &Translator Bahasa Mandarin中文翻译,81441794,Teknik,Teknik Elektro/Elektronik,https://id.jobstreet.com/id/job/81441794,24,2
Euromedica Group,Sales Consultant - Makassar,25 hari yang lalu,"Makassar, Sulawesi Selatan",Full time,Mencari customer baru untuk melakukan treatment.,81192329,Ritel & Produk Konsumen,Asisten Ritel,https://id.jobstreet.com/id/job/81192329,21,2
Amosys Indonesia,Sales Promotion & Representative,9 hari yang lalu,"Makassar, Sulawesi Selatan",Full time,"Kualifikasi Usia Maksimal 35 tahun Pendidikan minimal SMU / SMK Sederajat Memiliki motor dan SIM C Jujur, rajin, bertanggung jawab, mau belajar...",81581480,Ritel & Produk Konsumen,Asisten Ritel,https://id.jobstreet.com/id/job/81581480,21,2
,Shopee Host & TikTok Host untuk Jualan Online,23 hari yang lalu,"Toraja Utara, Sulawesi Selatan",Full time,"Sebagai Host, Anda tidak hanya bekerja, tapi juga menikmati menjadi host yang menaikkan nilai pada diri Anda ditonton oleh ribuan orang tiap kali live",81240468,Teknologi Informasi & Komunikasi,Penjualan – Pra & Pasca,https://id.jobstreet.com/id/job/81240468,25,2
Provis Garuda Services,Sales Taking Order area Makassar,11 hari yang lalu,"Makassar, Sulawesi Selatan",Full time,Adanya Jenjang karir bergabung di Provis Garuda,81519998,Ritel & Produk Konsumen,Asisten Ritel,https://id.jobstreet.com/id/job/81519998,21,2
Datascrip,Promotor (Wilayah Makassar),24 hari yang lalu,"Makassar, Sulawesi Selatan",Full time,"Melakukan penjualan produk sesuai target yang telah diberikan
Memastikan produk ter-display dengan baik & menarik",81222455,Ritel & Produk Konsumen,Asisten Ritel,https://id.jobstreet.com/id/job/81222455,21,2
WireHire,Human Resource Development Head,30+ hari yang lalu,"Makassar, Sulawesi Selatan",Full time,We are looking for a passionate and experienced Human Resource Development (HRD) Talent Specialist to join our client growing team in Makassar. Thi...,77202379,Sumber Daya Manusia & Perekrutan,Pelatihan & Pengembangan,https://id.jobstreet.com/id/job/77202379,23,2
,Field Research Assistant (Casual),11 hari yang lalu,"Makassar, Sulawesi Selatan",Paruh waktu,The Revitalising Informal Settlements and their Environments (RISE) programme aims to demonstrate a new approach to water and sanitation management...,81544141,"Pertanian, Hewan & Konservasi",Hortikultura,https://id.jobstreet.com/id/job/81544141,19,2
